,Year,Mon,Day,tmax,tmin
2614,1980,2,28,10.4,-3.0
2615,1980,2,29,14.8,-4.8
2616,1980,3,1,8.4,0.1
2617,1980,3,2,11.6,-4.4
2618,1980,3,3,12.5,-2.1
2619,1980,3,4,9.2,0.6
2620,1980,3,5,11.3,-1.2
2621,1980,3,6,13.4,-2.6
2622,1980,3,7,15.0,2.3
2623,1980,3,8,14.5,-1.2
2624,1980,3,9,7.9,4.0
2625,1980,3,10,10.4,2.3
2626,1980,3,11,9.3,-1.3
2627,1980,3,12,11.0,-3.2
2628,1980,3,13,13.6,-2.7
2629,1980,3,14,7.5,1.0
2630,1980,3,15,9.5,-2.0
2631,1980,3,16,13.2,-0.1
2632,1980,3,17,15.3,-1.0
2633,1980,3,18,10.5,-0.1
2634,1980,3,19,16.7,1.5
2635,1980,3,20,17.1,0.0
2636,1980,3,21,13.4,-1.0
2637,1980,3,22,6.6,-0.1
2638,1980,3,23,6.3,-0.1
2639,1980,3,24,8.5,-2.5
2640,1980,3,25,10.9,-3.0
2641,1980,3,26,11.9,1.2
2642,1980,3,27,15.8,-2.3
2643,1980,3,28,18.2,-1.5
2644,1980,3,29,10.7,3.0
2645,1980,3,30,22.0,0.3
2646,1980,3,31,13.1,7.1
2647,1980,4,1,13.5,3.2
2648,1980,4,2,14.3,0.4
2649,1980,4,3,19.9,-1.6
2650,1980,4,4,22.9,0.1
2651,1980,4,5,17.4,14.3
2652,1980,4,6,16.5,6.7
2653,1980,4,7,16.3,5.0
2654,1980,4,8,18.5,5.6
2655,1980,4,9,20.7,7.8
2656,1980,4,10,16.4,5.2
2657,1980,4,11,20.3,2.7
2658,1980,4,12,15.0,10.3
2659,1980,4,13,12.5,8.9
2660,1980,4,14,8.9,3.1
2661,1980,4,15,12.3,3.8
2662,1980,4,16,10.3,3.5
2663,1980,4,17,14.0,5.5
2664,1980,4,18,17.6,3.3
2665,1980,4,19,21.8,8.2
2666,1980,4,20,16.3,5.1
2667,1980,4,21,16.4,2.4
2668,1980,4,22,18.6,2.2
2669,1980,4,23,13.8,4.3
2670,1980,4,24,13.8,1.8
2671,1980,4,25,18.3,3.7
2672,1980,4,26,22.2,2.1
2673,1980,4,27,14.3,7.5
2674,1980,4,28,18.0,5.7
2675,1980,4,29,22.0,5.1
2676,1980,4,30,21.5,10.1
2677,1980,5,1,22.2,6.8
2678,1980,5,2,26.0,6.1
2679,1980,5,3,22.6,8.2
2680,1980,5,4,24.3,12.3
2681,1980,5,5,24.9,6.3
2682,1980,5,6,19.4,8.0
2683,1980,5,7,21.2,5.9
2684,1980,5,8,15.3,7.9
2685,1980,5,9,19.4,5.0
2686,1980,5,10,26.2,3.5
2687,1980,5,11,29.7,7.1
2688,1980,5,12,18.2,12.8
2689,1980,5,13,25.3,15.0
2690,1980,5,14,26.3,12.7
2691,1980,5,15,25.1,12.2
2692,1980,5,16,17.8,7.8
2693,1980,5,17,21.6,4.1
2694,1980,5,18,24.9,6.5
2695,1980,5,19,24.3,12.2
2696,1980,5,20,17.1,12.2
2697,1980,5,21,27.7,11.8
2698,1980,5,22,30.5,11.3
2699,1980,5,23,27.5,13.0
2700,1980,5,24,25.8,12.1
2701,1980,5,25,20.9,16.6
2702,1980,5,26,21.3,11.7
2703,1980,5,27,24.6,7.2
2704,1980,5,28,27.8,10.1
2705,1980,5,29,29.4,11.6
2706,1980,5,30,31.5,14.5
2707,1980,5,31,27.8,15.1
2708,1980,6,1,22.1,18.4
2709,1980,6,2,24.2,16.6
2710,1980,6,3,23.5,13.0
2711,1980,6,4,27.4,13.7
2712,1980,6,5,29.8,11.9
2713,1980,6,6,31.8,13.1
2714,1980,6,7,29.8,13.7
2715,1980,6,8,26.7,19.3
2716,1980,6,9,23.8,17.4
2717,1980,6,10,28.7,17.1
2718,1980,6,11,30.8,18.3
2719,1980,6,12,28.7,19.8
2720,1980,6,13,32.6,17.6
2721,1980,6,14,32.2,17.8
2722,1980,6,15,32.0,20.0
2723,1980,6,16,28.9,22.3
2724,1980,6,17,26.3,21.2
2725,1980,6,18,28.2,19.3
2726,1980,6,19,25.1,18.9
2727,1980,6,20,27.1,17.6
2728,1980,6,21,29.8,17.6
2729,1980,6,22,29.7,19.1
2730,1980,6,23,30.8,19.5
2731,1980,6,24,32.6,19.8
2732,1980,6,25,23.9,20.1
2733,1980,6,26,25.4,20.2
2734,1980,6,27,28.3,19.4
2735,1980,6,28,26.7,18.3
2736,1980,6,29,31.4,18.2
2737,1980,6,30,22.4,17.7
2738,1980,7,1,20.4,16.8
2739,1980,7,2,25.2,17.6
2740,1980,7,3,26.7,18.9
2741,1980,7,4,24.8,19.6
2742,1980,7,5,26.3,19.7
2743,1980,7,6,26.5,19.2
2744,1980,7,7,30.6,19.4
2745,1980,7,8,29.0,19.1
2746,1980,7,9,31.1,19.8
2747,1980,7,10,26.8,20.2
2748,1980,7,11,24.3,18.0
2749,1980,7,12,28.9,17.1
2750,1980,7,13,28.4,19.9
2751,1980,7,14,26.9,19.3
2752,1980,7,15,26.0,20.0
2753,1980,7,16,28.6,19.3
2754,1980,7,17,26.1,17.8
2755,1980,7,18,23.5,19.2
2756,1980,7,19,27.7,20.3
2757,1980,7,20,31.5,21.6
2758,1980,7,21,31.6,22.0
2759,1980,7,22,27.8,20.4
2760,1980,7,23,30.5,20.7
2761,1980,7,24,29.1,18.7
2762,1980,7,25,24.9,19.7
2763,1980,7,26,29.7,20.2
2764,1980,7,27,31.0,22.2
2765,1980,7,28,25.6,21.6
2766,1980,7,29,22.4,19.9
2767,1980,7,30,25.7,17.8
2768,1980,7,31,28.2,15.6
2769,1980,8,1,28.0,15.8
2770,1980,8,2,27.2,16.3
2771,1980,8,3,25.7,19.1
2772,1980,8,4,23.7,18.4
2773,1980,8,5,23.0,18.1
2774,1980,8,6,23.6,17.9
2775,1980,8,7,21.5,16.4
2776,1980,8,8,19.5,16.2
2777,1980,8,9,22.1,17.7
2778,1980,8,10,27.9,18.9
2779,1980,8,11,28.8,20.5
2780,1980,8,12,27.8,20.2
2781,1980,8,13,23.1,20.3
2782,1980,8,14,25.4,20.0
2783,1980,8,15,25.2,20.0
2784,1980,8,16,27.7,20.2
2785,1980,8,17,25.5,19.7
2786,1980,8,18,26.0,19.6
2787,1980,8,19,29.7,20.0
2788,1980,8,20,27.7,20.9
2789,1980,8,21,25.2,20.1
2790,1980,8,22,28.3,20.2
2791,1980,8,23,30.2,19.1
2792,1980,8,24,29.8,17.2
2793,1980,8,25,21.5,19.5
2794,1980,8,26,24.6,19.4
2795,1980,8,27,27.3,20.0
2796,1980,8,28,24.8,18.5
2797,1980,8,29,21.3,18.0
2798,1980,8,30,22.3,19.3
2799,1980,8,31,28.1,19.5
2800,1980,9,1,29.2,19.3
2801,1980,9,2,28.4,18.7
2802,1980,9,3,29.7,19.9
2803,1980,9,4,28.6,19.4
2804,1980,9,5,26.2,17.6
2805,1980,9,6,23.6,15.9
2806,1980,9,7,28.3,14.9
2807,1980,9,8,27.3,13.8
2808,1980,9,9,26.2,14.4
2809,1980,9,10,19.0,15.4
2810,1980,9,11,18.7,14.9
2811,1980,9,12,24.9,12.1
2812,1980,9,13,25.4,12.7
2813,1980,9,14,27.9,11.2
2814,1980,9,15,29.2,12.1
2815,1980,9,16,25.6,13.9
2816,1980,9,17,24.7,11.2
2817,1980,9,18,24.7,9.6
2818,1980,9,19,24.4,12.7
2819,1980,9,20,27.7,12.3
2820,1980,9,21,23.2,15.0
2821,1980,9,22,19.7,9.6
2822,1980,9,23,21.1,5.5
2823,1980,9,24,23.7,8.6
2824,1980,9,25,24.4,8.9
2825,1980,9,26,25.3,8.3
2826,1980,9,27,25.7,11.2
2827,1980,9,28,26.0,8.6
2828,1980,9,29,23.3,8.0
2829,1980,9,30,22.7,7.1
2830,1980,10,1,23.7,5.2
2831,1980,10,2,24.1,5.3
2832,1980,10,3,24.6,5.8
2833,1980,10,4,25.2,7.8
2834,1980,10,5,17.9,12.9
2835,1980,10,6,20.0,14.3
2836,1980,10,7,25.7,11.0
2837,1980,10,8,23.5,9.3
2838,1980,10,9,22.4,7.7
2839,1980,10,10,17.4,13.6
2840,1980,10,11,19.9,13.5
2841,1980,10,12,19.9,14.5
2842,1980,10,13,18.1,14.2
2843,1980,10,14,21.3,10.1
2844,1980,10,15,21.0,6.9
2845,1980,10,16,19.2,7.8
2846,1980,10,17,23.8,9.7
2847,1980,10,18,15.6,9.9
2848,1980,10,19,20.6,9.9
2849,1980,10,20,21.3,6.7
2850,1980,10,21,14.2,3.8
2851,1980,10,22,15.6,0.4
2852,1980,10,23,18.2,-0.7
2853,1980,10,24,11.8,5.5
2854,1980,10,25,14.6,2.1
2855,1980,10,26,7.9,1.7
2856,1980,10,27,12.4,4.0
2857,1980,10,28,13.1,2.5
2858,1980,10,29,14.3,0.5
2859,1980,10,30,15.3,-0.6
2860,1980,10,31,10.7,1.1
2861,1980,11,1,15.0,-1.0
2862,1980,11,2,14.1,1.1
2863,1980,11,3,15.8,-1.7
2864,1980,11,4,16.3,0.0
2865,1980,11,5,19.8,1.0
2866,1980,11,6,19.7,3.4
2867,1980,11,7,19.8,4.0
2868,1980,11,8,8.7,1.9
2869,1980,11,9,12.1,-0.2
2870,1980,11,10,15.6,-2.3
2871,1980,11,11,17.4,-1.5
2872,1980,11,12,19.9,1.6
2873,1980,11,13,5.9,-2.3
2874,1980,11,14,12.7,-4.8
2875,1980,11,15,15.2,-1.6
2876,1980,11,16,15.0,-1.3
2877,1980,11,17,18.8,0.1
2878,1980,11,18,18.9,0.0
2879,1980,11,19,18.4,-1.0
2880,1980,11,20,14.8,0.7
2881,1980,11,21,13.9,9.1
2882,1980,11,22,16.6,5.7
2883,1980,11,23,13.3,3.2
2884,1980,11,24,12.4,3.8
2885,1980,11,25,11.6,5.2
2886,1980,11,26,13.9,0.7
2887,1980,11,27,10.8,2.7
2888,1980,11,28,13.3,5.1
2889,1980,11,29,14.2,0.5
2890,1980,11,30,14.2,-0.1
2891,1980,12,1,12.6,-1.5
2892,1980,12,2,10.3,-0.6
2893,1980,12,3,7.2,-4.5
2894,1980,12,4,-1.6,-7.1
2895,1980,12,5,3.9,-7.6
2896,1980,12,6,7.1,-2.2
2897,1980,12,7,6.1,-3.3
2898,1980,12,8,4.4,-4.2
2899,1980,12,9,2.6,-3.8
2900,1980,12,10,3.6,-5.0
2901,1980,12,11,7.1,-3.3
2902,1980,12,12,2.0,-7.8
2903,1980,12,13,-3.3,-9.1
2904,1980,12,14,3.1,-9.3
2905,1980,12,15,0.6,-7.2
2906,1980,12,16,2.2,-5.8
2907,1980,12,17,4.7,-6.3
2908,1980,12,18,4.3,-2.8
2909,1980,12,19,2.3,-5.2
2910,1980,12,20,-0.8,-7.8
2911,1980,12,21,2.5,-10.7
2912,1980,12,22,2.7,-9.0
2913,1980,12,23,3.2,-3.5
2914,1980,12,24,5.0,-3.8
2915,1980,12,25,4.4,-5.1
2916,1980,12,26,0.1,-7.0
2917,1980,12,27,-3.1,-8.3
2918,1980,12,28,-3.1,-9.9
2919,1980,12,29,-5.9,-10.1
2920,1980,12,30,-0.6,-11.3
2921,1980,12,31,2.3,-11.6
2922,1981,1,1,0.8,-10.5
2923,1981,1,2,-2.3,-6.4
2924,1981,1,3,-3.0,-9.9
2925,1981,1,4,-2.7,-12.0
2926,1981,1,5,-3.1,-11.0
2927,1981,1,6,-2.3,-11.1
2928,1981,1,7,1.3,-8.5
2929,1981,1,8,4.1,-10.8
2930,1981,1,9,5.4,-6.3
2931,1981,1,10,-1.0,-6.7
2932,1981,1,11,0.0,-8.3
2933,1981,1,12,1.1,-9.6
2934,1981,1,13,-1.4,-8.7
2935,1981,1,14,0.5,-13.8
2936,1981,1,15,-0.9,-6.2
2937,1981,1,16,-2.3,-14.7
2938,1981,1,17,0.1,-19.2
2939,1981,1,18,3.6,-8.5
2940,1981,1,19,0.7,-8.7
2941,1981,1,20,0.2,-8.7
2942,1981,1,21,0.2,-8.8
2943,1981,1,22,-0.8,-13.0
2944,1981,1,23,2.8,-14.5
2945,1981,1,24,1.7,-4.6
2946,1981,1,25,-1.0,-8.8
2947,1981,1,26,-2.0,-9.6
2948,1981,1,27,-1.3,-12.9
2949,1981,1,28,2.2,-12.0
2950,1981,1,29,2.9,-6.9
2951,1981,1,30,3.8,-11.1
2952,1981,1,31,5.3,-9.0
2953,1981,2,1,5.4,-4.0
2954,1981,2,2,4.5,-9.3
2955,1981,2,3,0.2,-7.1
2956,1981,2,4,2.6,-10.2
2957,1981,2,5,4.6,-11.7
2958,1981,2,6,3.7,-7.7
2959,1981,2,7,4.0,-4.6
2960,1981,2,8,7.1,-2.8
2961,1981,2,9,6.8,-2.2
2962,1981,2,10,6.0,-1.6
2963,1981,2,11,6.8,-5.4
2964,1981,2,12,2.9,-6.8
2965,1981,2,13,7.9,-0.5
2966,1981,2,14,12.2,-3.0
2967,1981,2,15,13.4,-3.0
2968,1981,2,16,4.2,-0.2
2969,1981,2,17,3.9,-2.0
2970,1981,2,18,5.7,-3.5
2971,1981,2,19,6.2,-2.0
2972,1981,2,20,1.9,-2.6
2973,1981,2,21,3.9,-3.7
2974,1981,2,22,8.2,-3.8
2975,1981,2,23,8.3,-0.4
2976,1981,2,24,3.1,-6.0
2977,1981,2,25,-3.5,-9.8
2978,1981,2,26,-6.0,-13.5
2979,1981,2,27,-2.1,-12.0
2980,1981,2,28,3.2,-8.9
2981,1981,3,1,6.0,-5.3
2982,1981,3,2,9.5,-5.6
2983,1981,3,3,8.1,-1.9
2984,1981,3,4,9.1,-0.6
2985,1981,3,5,9.1,-2.1
2986,1981,3,6,5.3,-2.8
2987,1981,3,7,12.1,-5.7
2988,1981,3,8,12.0,-2.1
2989,1981,3,9,4.6,-0.4
2990,1981,3,10,9.3,-2.2
2991,1981,3,11,13.0,-4.7
2992,1981,3,12,18.3,-2.9
2993,1981,3,13,17.0,2.4
2994,1981,3,14,13.7,4.9
2995,1981,3,15,8.4,-0.6
2996,1981,3,16,11.4,-2.5
2997,1981,3,17,17.2,-1.8
2998,1981,3,18,19.3,-1.0
2999,1981,3,19,20.3,1.0
3000,1981,3,20,22.0,-0.6
3001,1981,3,21,20.0,0.9
3002,1981,3,22,22.0,2.7
3003,1981,3,23,15.1,4.3
3004,1981,3,24,7.3,0.7
3005,1981,3,25,13.9,5.5
3006,1981,3,26,8.3,2.2
3007,1981,3,27,12.5,1.2
3008,1981,3,28,16.1,3.9
3009,1981,3,29,17.6,3.0
3010,1981,3,30,15.3,1.0
3011,1981,3,31,16.7,2.7
3012,1981,4,1,13.8,5.6
3013,1981,4,2,13.2,3.6
3014,1981,4,3,13.9,-0.7
3015,1981,4,4,18.6,5.8
3016,1981,4,5,11.9,7.3
3017,1981,4,6,20.0,6.0
3018,1981,4,7,23.5,3.9
3019,1981,4,8,21.3,3.3
3020,1981,4,9,15.3,9.1
3021,1981,4,10,19.7,9.2
3022,1981,4,11,22.9,8.3
3023,1981,4,12,23.0,7.6
3024,1981,4,13,17.0,6.2
3025,1981,4,14,20.7,2.1
3026,1981,4,15,18.3,5.7
3027,1981,4,16,13.8,6.3
3028,1981,4,17,20.3,4.0
3029,1981,4,18,21.0,5.9
3030,1981,4,19,14.4,8.8
3031,1981,4,20,16.2,4.6
3032,1981,4,21,22.1,2.1
3033,1981,4,22,23.7,3.6
3034,1981,4,23,25.4,4.8
3035,1981,4,24,24.7,8.0
3036,1981,4,25,21.7,5.5
3037,1981,4,26,27.8,1.7
3038,1981,4,27,26.2,6.2
3039,1981,4,28,25.5,4.2
3040,1981,4,29,20.0,12.2
3041,1981,4,30,22.2,10.0
3042,1981,5,1,29.7,5.6
3043,1981,5,2,19.5,12.5
3044,1981,5,3,18.8,8.5
3045,1981,5,4,21.5,1.3
3046,1981,5,5,26.1,5.5
3047,1981,5,6,25.8,4.9
3048,1981,5,7,28.3,9.5
3049,1981,5,8,28.8,9.3
3050,1981,5,9,30.8,12.3
3051,1981,5,10,28.0,16.2
3052,1981,5,11,21.4,8.6
3053,1981,5,12,21.9,6.7
3054,1981,5,13,25.3,4.8
3055,1981,5,14,28.6,4.8
3056,1981,5,15,21.6,13.7
3057,1981,5,16,14.6,10.0
3058,1981,5,17,14.4,9.1
3059,1981,5,18,16.2,8.4
3060,1981,5,19,16.2,7.4
3061,1981,5,20,23.5,5.0
3062,1981,5,21,25.2,8.5
3063,1981,5,22,27.8,7.7
3064,1981,5,23,30.4,10.8
3065,1981,5,24,27.3,16.2
3066,1981,5,25,29.2,11.7
3067,1981,5,26,30.9,14.4
3068,1981,5,27,26.3,13.1
3069,1981,5,28,23.1,16.4
3070,1981,5,29,27.3,13.9
3071,1981,5,30,23.3,12.5
3072,1981,5,31,23.0,12.7
3073,1981,6,1,23.9,9.2
3074,1981,6,2,26.2,9.4
3075,1981,6,3,25.5,10.6
3076,1981,6,4,26.3,11.9
3077,1981,6,5,28.4,10.7
3078,1981,6,6,31.4,12.5
3079,1981,6,7,32.2,13.7
3080,1981,6,8,31.0,13.5
3081,1981,6,9,29.8,17.1
3082,1981,6,10,21.8,16.8
3083,1981,6,11,22.2,16.2
3084,1981,6,12,23.3,15.9
3085,1981,6,13,29.1,14.1
3086,1981,6,14,29.9,16.2
3087,1981,6,15,31.7,16.5
3088,1981,6,16,32.7,17.9
3089,1981,6,17,32.9,19.7
3090,1981,6,18,33.2,21.0
3091,1981,6,19,24.8,19.0
3092,1981,6,20,29.0,18.8
3093,1981,6,21,28.9,21.5
3094,1981,6,22,30.0,20.1
3095,1981,6,23,28.1,19.3
3096,1981,6,24,26.1,15.3
3097,1981,6,25,20.0,16.1
3098,1981,6,26,26.0,18.0
3099,1981,6,27,30.2,21.1
3100,1981,6,28,25.9,20.2
3101,1981,6,29,29.1,19.9
3102,1981,6,30,26.2,20.1
3103,1981,7,1,25.5,21.2
3104,1981,7,2,30.0,22.1
3105,1981,7,3,30.0,22.6
3106,1981,7,4,25.1,20.6
3107,1981,7,5,28.0,21.3
3108,1981,7,6,27.8,21.9
3109,1981,7,7,31.2,19.1
3110,1981,7,8,31.8,19.6
3111,1981,7,9,27.2,22.3
3112,1981,7,10,27.2,18.2
3113,1981,7,11,24.3,20.0
3114,1981,7,12,26.2,19.9
3115,1981,7,13,30.2,21.5
3116,1981,7,14,33.2,23.3
3117,1981,7,15,33.1,24.0
3118,1981,7,16,32.9,23.3
3119,1981,7,17,32.2,23.5
3120,1981,7,18,32.3,21.8
3121,1981,7,19,32.2,22.3
3122,1981,7,20,32.4,22.4
3123,1981,7,21,31.7,22.9
3124,1981,7,22,30.5,21.5
3125,1981,7,23,33.2,23.6
3126,1981,7,24,32.4,24.0
3127,1981,7,25,34.4,24.3
3128,1981,7,26,34.3,24.1
3129,1981,7,27,28.8,23.6
3130,1981,7,28,31.2,22.6
3131,1981,7,29,33.1,24.1
3132,1981,7,30,34.7,22.5
3133,1981,7,31,32.7,22.8
3134,1981,8,1,31.1,24.9
3135,1981,8,2,33.3,23.7
3136,1981,8,3,29.9,24.5
3137,1981,8,4,29.0,20.5
3138,1981,8,5,28.1,15.2
3139,1981,8,6,29.2,16.8
3140,1981,8,7,24.9,19.2
3141,1981,8,8,30.9,20.3
3142,1981,8,9,33.6,21.2
3143,1981,8,10,31.6,20.5
3144,1981,8,11,29.2,19.9
3145,1981,8,12,29.5,18.0
3146,1981,8,13,31.5,19.7
3147,1981,8,14,31.2,18.5
3148,1981,8,15,30.5,16.6
3149,1981,8,16,31.2,16.6
3150,1981,8,17,29.6,19.0
3151,1981,8,18,30.2,23.1
3152,1981,8,19,28.4,22.1
3153,1981,8,20,29.0,21.6
3154,1981,8,21,30.3,20.5
3155,1981,8,22,29.2,19.6
3156,1981,8,23,28.6,17.8
3157,1981,8,24,30.9,15.5
3158,1981,8,25,25.4,20.0
3159,1981,8,26,26.0,19.2
3160,1981,8,27,27.5,17.7
3161,1981,8,28,29.1,16.2
3162,1981,8,29,23.3,17.4
3163,1981,8,30,25.0,19.4
3164,1981,8,31,30.5,19.4
3165,1981,9,1,26.7,20.4
3166,1981,9,2,23.7,20.4
3167,1981,9,3,22.9,19.3
3168,1981,9,4,27.6,16.0
3169,1981,9,5,28.1,14.7
3170,1981,9,6,28.0,14.3
3171,1981,9,7,27.0,12.2
3172,1981,9,8,27.1,14.4
3173,1981,9,9,25.2,15.3
3174,1981,9,10,24.9,15.4
3175,1981,9,11,26.0,13.5
3176,1981,9,12,24.9,10.8
3177,1981,9,13,22.7,8.9
3178,1981,9,14,22.7,8.2
3179,1981,9,15,24.8,6.7
3180,1981,9,16,25.0,6.9
3181,1981,9,17,26.4,8.1
3182,1981,9,18,26.3,11.2
3183,1981,9,19,27.8,12.8
3184,1981,9,20,28.4,12.2
3185,1981,9,21,28.5,12.5
3186,1981,9,22,30.1,11.4
3187,1981,9,23,28.5,12.9
3188,1981,9,24,18.5,14.3
3189,1981,9,25,19.8,14.9
3190,1981,9,26,27.9,13.5
3191,1981,9,27,28.6,11.0
3192,1981,9,28,20.1,11.4
3193,1981,9,29,21.3,11.3
3194,1981,9,30,21.9,11.5
3195,1981,10,1,25.3,13.4
3196,1981,10,2,22.5,10.1
3197,1981,10,3,23.2,6.0
3198,1981,10,4,20.4,7.5
3199,1981,10,5,21.9,12.8
3200,1981,10,6,21.0,11.9
3201,1981,10,7,21.0,11.0
3202,1981,10,8,19.7,14.1
3203,1981,10,9,17.2,9.9
3204,1981,10,10,21.1,7.2
3205,1981,10,11,21.3,5.2
3206,1981,10,12,22.9,4.9
3207,1981,10,13,21.2,9.9
3208,1981,10,14,17.6,5.2
3209,1981,10,15,18.9,1.6
3210,1981,10,16,21.9,5.3
3211,1981,10,17,23.2,5.9
3212,1981,10,18,20.4,9.5
3213,1981,10,19,15.9,8.2
3214,1981,10,20,19.3,8.3
3215,1981,10,21,20.8,9.0
3216,1981,10,22,17.3,5.9
3217,1981,10,23,6.3,0.9
3218,1981,10,24,11.8,1.1
3219,1981,10,25,13.6,1.9
3220,1981,10,26,15.4,-0.9
3221,1981,10,27,18.0,-0.5
3222,1981,10,28,12.9,2.9
3223,1981,10,29,15.7,3.1
3224,1981,10,30,18.0,-0.7
3225,1981,10,31,18.4,4.9
3226,1981,11,1,13.3,0.0
3227,1981,11,2,12.0,8.0
3228,1981,11,3,14.9,4.5
3229,1981,11,4,10.4,4.0
3230,1981,11,5,7.0,2.1
3231,1981,11,6,11.7,3.5
3232,1981,11,7,4.5,-1.4
3233,1981,11,8,3.0,-4.0
3234,1981,11,9,6.3,-6.0
3235,1981,11,10,6.7,-5.0
3236,1981,11,11,9.8,-1.3
3237,1981,11,12,13.6,-0.7
3238,1981,11,13,15.1,-0.1
3239,1981,11,14,12.3,-2.3
3240,1981,11,15,8.8,-1.0
3241,1981,11,16,13.1,2.9
3242,1981,11,17,8.8,-0.9
3243,1981,11,18,10.9,-3.5
3244,1981,11,19,11.8,-3.8
3245,1981,11,20,8.9,0.9
3246,1981,11,21,8.1,-2.0
3247,1981,11,22,10.9,-3.7
3248,1981,11,23,10.3,3.7
3249,1981,11,24,8.2,0.4
3250,1981,11,25,6.2,-0.3
3251,1981,11,26,14.6,-0.6
3252,1981,11,27,7.7,-2.8
3253,1981,11,28,5.3,-6.5
3254,1981,11,29,4.6,-7.1
3255,1981,11,30,8.6,-5.0
3256,1981,12,1,0.7,-8.3
3257,1981,12,2,-0.1,-10.6
3258,1981,12,3,5.3,-11.3
3259,1981,12,4,9.4,-7.3
3260,1981,12,5,7.2,-4.0
3261,1981,12,6,6.5,-4.5
3262,1981,12,7,5.6,-2.4
3263,1981,12,8,7.3,-5.3
3264,1981,12,9,8.5,-2.0
3265,1981,12,10,10.1,-4.8
3266,1981,12,11,8.7,-4.5
3267,1981,12,12,8.2,-2.4
3268,1981,12,13,2.8,-4.3
3269,1981,12,14,1.0,-6.2
3270,1981,12,15,1.1,-8.5
3271,1981,12,16,4.2,-10.2
3272,1981,12,17,7.4,-9.8
3273,1981,12,18,4.9,-7.1
3274,1981,12,19,2.9,-2.0
3275,1981,12,20,4.7,-0.8
3276,1981,12,21,6.1,-2.8
3277,1981,12,22,7.4,-2.5
3278,1981,12,23,5.8,-1.8
3279,1981,12,24,4.4,-5.2
3280,1981,12,25,7.9,-7.5
3281,1981,12,26,12.8,-1.6
3282,1981,12,27,11.6,-2.8
3283,1981,12,28,10.9,-4.5
3284,1981,12,29,5.6,-3.9
3285,1981,12,30,2.2,-6.8
3286,1981,12,31,3.9,-3.5
3287,1982,1,1,1.9,-4.6
3288,1982,1,2,5.6,-8.2
3289,1982,1,3,4.8,-7.6
3290,1982,1,4,5.9,1.0
3291,1982,1,5,7.1,-2.6
3292,1982,1,6,4.1,-4.8
3293,1982,1,7,4.9,-5.0
3294,1982,1,8,4.3,-6.7
3295,1982,1,9,6.8,-2.6
3296,1982,1,10,7.4,-6.6
3297,1982,1,11,9.7,-5.4
3298,1982,1,12,4.2,-8.4
3299,1982,1,13,0.1,-10.6
3300,1982,1,14,-1.0,-10.1
3301,1982,1,15,0.7,-7.6
3302,1982,1,16,-0.7,-9.8
3303,1982,1,17,1.6,-13.0
3304,1982,1,18,0.5,-9.8
3305,1982,1,19,-2.6,-8.5
3306,1982,1,20,1.2,-8.2
3307,1982,1,21,8.9,-9.0
3308,1982,1,22,4.0,-3.5
3309,1982,1,23,7.5,-3.4
3310,1982,1,24,8.4,-2.5
3311,1982,1,25,7.4,-6.7
3312,1982,1,26,5.2,-7.7
3313,1982,1,27,1.1,-6.4
